id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,八种情感分析
4471294026447203,ItUGmr3d9,1301495027,吉华,#张流波所有消毒剂对新冠病毒都有效#我只想确定氯已定能不能消灭新冠病毒，毕竟已经扔过一瓶主要成分氯已定的消毒喷剂了,,,,张流波 所有消毒剂对新冠病毒都有效,0,7,8,2020-02-12 23:57,大橙子的iPhone客户端,,,,"{'words': 35, 'sentences': 1, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4471294021942216,ItUGm89g4,7030651574,赛罕区机关事务局,@呼和浩特人，防控新冠肺炎必知居家“双十条”来了！O@呼和浩特人，防控新冠肺炎必知居家“双十条”来了！,,,呼和浩特人,,0,0,0,2020-02-12 23:57,HUAWEI Mate 20 Pro,,,,"{'words': 33, 'sentences': 3, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471294021838726,ItUGm7IkS,6623376310,点点姐姐75,增强体质抗新冠！#红领巾战役宣言#@江苏共青团共同战役✊✊✊中国加油！L仙人掌18362的微博视频,,,江苏共青团,红领巾战役宣言,0,0,0,2020-02-12 23:57,iPhone客户端,,"http://f.video.weibocdn.com/0041rbALgx07AU85HZIb01041200587s0E010.mp4?label=mp4_ld&template=360x540.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1611148473&ssig=vsksjI6bsn&KID=unistore,video",,"{'words': 25, 'sentences': 3, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471294017723882,ItUGlwpkK,6448530649,王的哲学思想,人类族群内，必然有大量个体，对新冠病毒天然具备抵抗力，他们可能感染病毒，但毫无症状，并不会发病，这就是无症状感染者。为什么我们要对每一个感染者彻查活动链，就是为了发现这种无症状感染者。绝大多数无症状感染者，体内病毒被死死压制，含量低，感染能力极弱，最终会被免疫系统驱逐。无症状感染者不多，超级传播者更少，无症状超级传播者那更是极度罕见。,,,,,0,0,1,2020-02-12 23:57,微博国际版,,,,"{'words': 93, 'sentences': 5, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 2, '惊': 1}"
4471294017634102,ItUGlw1YG,1655367423,中医杨桢,新冠肺炎的病死率远低于非典给你分享了一个网页，快打开看看O网页链接,,,,,1,4,20,2020-02-12 23:57,UC浏览器Android,['http://ww1.sinaimg.cn/large/62aae6ffly1gbu24fv4wzj20ci09d0tr.jpg'],,,"{'words': 20, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471294005011973,ItUGkl1Qh,6393200255,用户6393200255,抵抗新冠肺炎，免疫力是关键！请收下这份运动处方O网页链接,,,,,0,0,0,2020-02-12 23:57,合美惠,['http://ww1.sinaimg.cn/large/006YFdr9ly1gbu24tto6mj30hv0dc7kl.jpg'],,,"{'words': 16, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471294000800778,ItUGk3mjM,5721650336,Another另一,#张流波所有消毒剂对新冠病毒都有效#有没有人和我一样，虽然没有消毒剂，但是每天都会洒上几滴花露水。,,,,张流波 所有消毒剂对新冠病毒都有效,0,14,11,2020-02-12 23:57,iPhone客户端,,,,"{'words': 29, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4471294001198032,ItUGk51F6,5587755491,吐龙猫的泡泡,#张流波所有消毒剂对新冠病毒都有效#期待明天的反转哟,,,,张流波 所有消毒剂对新冠病毒都有效,0,0,0,2020-02-12 23:57,朱一龙的小笼包,,,,"{'words': 15, 'sentences': 1, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4471293996585879,ItUGjrDhR,2334494465,秦楚十堰,#十堰加油#2月12日十堰市西苑医院5名新冠肺炎治愈出院十堰国药东风总医院4名新冠肺炎治愈出院#疫情形势出现3个积极变化##广西支援十堰#L秦楚十堰的微博视频,,十堰,,"十堰加油,疫情形势出现3个积极变化,广西支援十堰",2,6,35,2020-02-12 23:57,十堰超话,,"http://f.video.weibocdn.com/002HCvZRgx07AU8523LG010412006UXs0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611148475&ssig=zuyN9fL13I&KID=unistore,video",,"{'words': 44, 'sentences': 1, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471293996981613,ItUGjtieF,1497698300,苗得雨,2018年，几个年轻人从3M离职，创造了一个消杀洗涤品牌“SANSOHome多氧”，他们随后推出了内衣泡洗颗粒、杀菌除螨喷雾、香氛洗衣精油在内的几个实验室风格的消杀洗涤产品，一直作为一个小众品牌存在，没有想到的是一夜之间的一次新冠肺炎疫情，竟然让这个品牌的产品迅速变成了热销产品。,,,,,1,1,6,2020-02-12 23:57,iPhone 7,"['http://ww4.sinaimg.cn/large/59450ffcly1gbu1njl0a8j21400u0n39.jpg', 'http://ww2.sinaimg.cn/large/59450ffcly1gbu1lvaqk9j21900u0n29.jpg', 'http://ww4.sinaimg.cn/large/59450ffcly1gbu1lvv1o4j21900u0ama.jpg', 'http://ww1.sinaimg.cn/large/59450ffcly1gbu1lw67qhj21900u0tc7.jpg', 'http://ww4.sinaimg.cn/large/59450ffcly1gbu23p156lj20ku112aek.jpg', 'http://ww3.sinaimg.cn/large/59450ffcly1gbu23oll0zj20n60fg75t.jpg']",,,"{'words': 78, 'sentences': 2, '好': 3, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471293984319314,ItUGii7Em,3577849617,淄博发布,#张流波所有消毒剂对新冠病毒都有效#【转存！酒精消毒必知9大知识点】①酒精以浓度75%为宜，若购买浓度90%的酒精，使用前按说明书稀释；②直接擦拭门把手、桌面、电梯按钮等，不要大量喷洒于空气中或身体上；③不建议使用酒精对衣物喷洒消毒。更多↓↓@人民日报,,,人民日报,张流波 所有消毒剂对新冠病毒都有效,2,0,0,2020-02-12 23:57,iPhone客户端,"['http://ww1.sinaimg.cn/large/d541a711ly1gbu24q2kovj20ku0kuq50.jpg', 'http://ww2.sinaimg.cn/large/d541a711ly1gbu24qawnwj20ku0kudhr.jpg', 'http://ww2.sinaimg.cn/large/d541a711ly1gbu24qzn4vj20ku0ku0uq.jpg', 'http://ww4.sinaimg.cn/large/d541a711ly1gbu24r6lgbj20ku0kuq4y.jpg', 'http://ww2.sinaimg.cn/large/d541a711ly1gbu24qmqcvj20ku0ku0ur.jpg', 'http://ww3.sinaimg.cn/large/d541a711ly1gbu24rfq8sj20ku0ku76d.jpg', 'http://ww2.sinaimg.cn/large/d541a711ly1gbu24rnauvj20ku0kutap.jpg', 'http://ww3.sinaimg.cn/large/d541a711ly1gbu24putmcj20ku0kujt7.jpg', 'http://ww2.sinaimg.cn/large/d541a711ly1gbu24rxscrj20ku0kujtn.jpg']",,,"{'words': 77, 'sentences': 5, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4471293972262969,ItUGh9uHv,6128173192,春英小怪兽,最新！全国新增新冠肺炎确诊病例...O网页链接,,,,,0,0,0,2020-02-12 23:56,未通过审核应用,,,,"{'words': 12, 'sentences': 3, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4471293967494278,ItUGgvrBs,3363379730,聚焦汇川,#共同战疫#【#95后男护士病房内带患者打太极#】在安徽医科大学第一附属医院的新冠肺炎隔离病房内，95后男护士张超带领轻症患者打起了太极拳。他说，简单的太极拳招式可帮助患者适当锻炼，也能帮他们树立乐观的心态。有患者对太极拳特别感兴趣，在病房内和张超展开了“武学研讨”，来看↓（央视新闻）L央视新闻的微博视频,,,,"共同战疫,95后男护士病房内带患者打太极",1,0,0,2020-02-12 23:56,,,"http://f.video.weibocdn.com/001YwUMnlx07AU7tvAqI010412009jtI0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611148475&ssig=XTHhhFpiOJ&KID=unistore,video",,"{'words': 91, 'sentences': 3, '好': 3, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 2, '惊': 0}"
4471293963846776,ItUGgg8IM,1883381637,从来都很烦,我在看：【一名70岁老人疑似新冠肺炎患者跳楼身亡】#跟新浪看热点#O一名70岁老人疑似新冠肺炎患者跳楼身亡,,,,跟新浪看热点,0,0,0,2020-02-12 23:56,新浪新闻客户端,,,,"{'words': 33, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471293925953179,ItUGcoYH1,3877066812,张世林,婚恋情感咨询大家好，我是心理咨询师世林，新冠肺炎疫情之下，您在家里待了多少天了呢？欢迎留言，感谢关注～L张世林的微博视频,,临沂,,,0,0,0,2020-02-12 23:56,婚恋情感咨询超话,,"http://f.video.weibocdn.com/000B0UnIlx07AU844s7C010412001Yg70E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1611148475&ssig=OftzbI%2BoxN&KID=unistore,video",,"{'words': 37, 'sentences': 2, '好': 2, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471293909375355,ItUGaDkXp,1660290321,田宏阁,#新冠肺炎最新动态##西藏唯一确诊病例治愈出院#你在西藏吗？O西藏唯一确诊病例已治愈出院，出门的日子是否指日可待?,,,,"新冠肺炎最新动态,西藏唯一确诊病例治愈出院",0,0,0,2020-02-12 23:56,iPhone XR,,,,"{'words': 33, 'sentences': 3, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4471293900965281,ItUGa4373,6650000030,慢跑66,武汉。中医疗法。。。重磅全文！武汉一线抗疫中医、温病大家刘景源学术继承人、东直门医院刘宁：中医角度看新冠肺炎病因病理机制，独家中医综合诊疗方案公开！『重磅全文！武汉一线抗疫中医、温病大家刘景源学术继承人、东直门医院刘宁：中医角度看新冠肺炎病因病理机制，独家中医综合诊疗方案公开！』O重磅全文！武汉一线抗疫中医、温病大家刘景源学术继承人、东直门医院刘宁：中医角度看新冠肺炎病因病理机制，独家中医综合诊疗方案公开！,,,,,0,0,0,2020-02-12 23:56,三星android智能手机,,,,"{'words': 108, 'sentences': 9, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471293879008458,ItUG7BNvI,2276459281,x独木漂流x,新冠肺炎是自限性疾病支持疗法很重要O新冠肺炎是自限性疾病支持疗法很重要,,,,,0,0,0,2020-02-12 23:56,学习强国客户端,['http://ww4.sinaimg.cn/large/87b00311ly1gbu24bp6pij2046046q2s.jpg'],,,"{'words': 19, 'sentences': 1, '好': 4, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471293879919283,ItUG7FCsr,5277792701,心理咨询师阿梨,武汉市新冠肺炎疫情防控指挥部致全市人民的一封信O网页链接,,,,,0,0,0,2020-02-12 23:56,学习强国客户端,['http://ww4.sinaimg.cn/large/005Lb4YJly1gbu24brotaj3046046744.jpg'],,,"{'words': 14, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471293871208795,ItUG754sH,3957848545,陇南西和县农业农村局,【关于农村新冠肺炎疫情防控的通告】O关于农村新冠肺炎疫情防控的通告,,陇南·西和县,,,0,0,0,2020-02-12 23:56,OPPO A7,,,,"{'words': 19, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471293854025451,ItUG5gTcD,6605419158,黄河周边事儿,#张流波所有消毒剂对新冠病毒都有效#张流波主任说所有消毒剂对新冠病毒都有效，你家那边今天消毒了吗？L黄河流域新闻速递的微博视频,,,,张流波 所有消毒剂对新冠病毒都有效,0,2,3,2020-02-12 23:56,iPhone 8,,"http://f.video.weibocdn.com/001FqpuElx07AU82Xjxe010412001jsv0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1611148475&ssig=L2xgEWs6dL&KID=unistore,video",,"{'words': 35, 'sentences': 2, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4471293837795960,ItUG3wI5i,3996270509,木有鱼丸miao,#张流波所有消毒剂对新冠病毒都有效#？？？？之前不是听说苯酚类消毒液不管用吗？有人告知一下吗？,,,,张流波 所有消毒剂对新冠病毒都有效,0,4,1,2020-02-12 23:56,荣耀10 AI变色更潮美,,,,"{'words': 29, 'sentences': 4, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4471293820728799,ItUG233AP,1154411645,惟道自从,中国政府和人民太过善良，对新冠疫情从开始就公开透明，并以举国之力对抗疫情，而今反而遭受他国的误解和封杀甚至侮辱。如果象美国2009年猪流感一样（甲型H1N1流感），毫不声张，让其向全世界漫延，个个国家中招，谁又能封杀谁？那场猪流感当时全世界受灾，现在都淡忘的差不多了。,,,,,0,0,0,2020-02-12 23:56,微博 weibo.com,,,,"{'words': 77, 'sentences': 4, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 2, '惊': 0}"
4471293820948891,ItUG23YQH,6522566955,柊行,"【未来两到三周,仍是疫情防控攻坚战最关键阶段】新冠疫情防控形势依然严峻，尽管湖北以外省区新增确诊病例连续多日下降，但全国最新病亡数字昨天首次过千。今天钟南山院士也在和武汉前方ICU专家进行远程视频会诊时表示，疫情拐点尚无法预测，预估峰值在本月中下旬出现。请看直新闻特约评论员管姚深度分析。L深圳卫视_直播港澳台的微博视频（深圳卫视）",,,,,1,0,2,2020-02-12 23:56,HUAWEI Mate 10,,"http://f.video.weibocdn.com/0004Pwz6gx07ATDNVp0401041200ljjp0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1611148477&ssig=bn8Yo7Ax5R&KID=unistore,video",,"{'words': 93, 'sentences': 4, '好': 3, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4471293811944080,ItUG189K8,1763918610,于仙儿leila,一直觉得自己很坚强很理性了，看到这个还是忍不住泪目。这次的新冠放在n多年前就是大灾难大瘟疫，有现在的医疗技术和社会系统，虽然会好的太多，但人们还是在经历着一次考验。,,郑州·普罗旺世,,,0,0,0,2020-02-12 23:56,vivo X27 4800万三摄,['http://ww1.sinaimg.cn/large/69234312ly1gbu242as5tj20u01t04d4.jpg'],,,"{'words': 52, 'sentences': 3, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471293812815722,ItUG1bOuS,1966715680,长江云官方微博,#湖北加油武汉挺住##相信武汉#【湖北居民健康信息登记系统上线，手机填报“到户到人”】为落实湖北省新冠肺炎防控指挥部关于加强疫情排查工作安排，确保“不落一户，不漏一人”，省疫情防控指挥部统筹建设的健康信息登记系统于2月10日正式上线。群众可通过“鄂汇办”APP或“鄂汇办”支付宝小程序，向该平台提交个人健康登记信息，我省各级疫情防控指挥部和职能部门可通过该系统，实现“到户到人”的精准管理和精准服务。操作步骤如下↓,,,,"湖北加油 武汉挺住,相信武汉",3,1,2,2020-02-12 23:56,微博 weibo.com,"['http://ww1.sinaimg.cn/large/7539b320gy1gbu23zcqv9j20u00swdio.jpg', 'http://ww1.sinaimg.cn/large/7539b320gy1gbu23zf5ddj20u00sw0vm.jpg', 'http://ww4.sinaimg.cn/large/7539b320gy1gbu23zh4huj20u019iwh7.jpg', 'http://ww4.sinaimg.cn/large/7539b320gy1gbu23zgzylj20u00swmzu.jpg']",,,"{'words': 123, 'sentences': 3, '好': 7, '乐': 2, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4471293808327488,ItUG0yWmk,5930171262,这位张先生呀,到底成不成啊……这么说那么说，要不你们统一统一口径，要不你们拿点数据，今天说这个有效，明天说那个有效，后天说都有效，再过一天是不是说清水冲都有效了？#张流波所有消毒剂对新冠病毒都有效#,,,,张流波 所有消毒剂对新冠病毒都有效,0,0,0,2020-02-12 23:56,微博国际版,,,,"{'words': 58, 'sentences': 2, '好': 5, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4471293779131736,ItUFXCjA4,5872109838,陕西大事小事,#西安身边事#【《你好我的城》杨桂云：抗疫一线的“硬核”老党员】#战疫情西安在行动#未央区新光村社区一半是拆迁安置小区，一半是城中村，面积大、人口流动频繁，加大了疫情防控的管理难度。在这个特殊时期，新光村涌现出一批像杨桂云这样敢于担当的党员志愿者，共同守护着自己的家园。今晚八点敬请收看西安一套看他们战“疫”中的身影！#新冠病毒疫苗可能在18个月内完成##你好，我的城#西安新闻#这里是西安#L西安电视台官方微博的微博视频,,,,"西安身边事,战疫情 西安在行动,新冠病毒疫苗可能在18个月内完成,你好，我的城,这里是西安",0,3,1,2020-02-12 23:56,,,"http://f.video.weibocdn.com/004n5VTjlx07ATsiBCzC010412006t4y0E010.mp4?label=mp4_ld&template=360x592.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1611148477&ssig=UnqeKgs%2Fh9&KID=unistore,video",,"{'words': 133, 'sentences': 4, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4471293775178009,ItUFXlJ2h,1879476167,看度新闻,【成都一女子4次核酸检测均呈阴性第5次被确诊新冠肺炎】1月26日，49岁的成都人李丽（化名）和丈夫在攀枝花与友人聚餐，并于1月30日自驾返回成都。回成都后，两夫妻得知，聚餐中有一人被确诊为新冠肺炎，李丽和丈夫就在家中进行自我隔离。2月2日，李丽的丈夫就诊后经核酸检测为阳性，被确诊为新冠肺炎，立即被隔离收治。李丽作为密切接触者，且有发热，也立刻隔离观察，期间进行了两次核酸检测，“但检测结果均为阴性”。按照国家卫健委发布的《新型冠状病毒肺炎诊疗指南》试行第五版的规定：呼吸道标本或血液标本实时荧光RT-PCR检测新型冠状病毒核酸检测呈阳性，方为确诊病例。经过风险评估，医院呼吸科医生为李丽做了纤支镜肺泡灌洗，取样送到成都市疾控中心进行检查。观察期间，李丽再次发烧，首次到成都市第一人民医院就诊，做了胸部CT检查，提示双肺下叶感染，考虑病毒性肺炎，血常规改变也符合病毒感染相关指标。2月9日，李丽被确诊为新型冠状病毒肺炎。确诊后，李丽被送往成都市公共卫生临床医疗中心救治。（成都商报）,,,,,2,2,0,2020-02-12 23:56,微博 weibo.com,['http://ww1.sinaimg.cn/large/700687c7gy1gbu23tbp0nj20gj0cf0u9.jpg'],,,"{'words': 263, 'sentences': 10, '好': 3, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4471293774927324,ItUFXkFOY,1715196611,福建987私家车广播,【又又又来了！#2万吨中央储备冻猪肉将投放市场#】2月12日，华储网发布通知称，根据相关部委要求，华商储备商品管理中心有限公司将于2月14日开展中央储备冻猪肉投放2万吨竞价交易。为加强新冠肺炎防控工作，有效减少人员聚集，阻断疫情传播，交易企业应通过远程方式进行交易，不宜到现场交易大厅进行交易，并提前做好设备和系统调试。截至2月12日，2019年9月以来，华商储备商品管理中心已累计投放超28万吨中央储备冻猪肉。（via中国新闻网）,,,,2万吨中央储备冻猪肉将投放市场,1,0,1,2020-02-12 23:56,HUAWEI P30 Pro,"['http://ww2.sinaimg.cn/large/663bd2c3gy1gbu23wax8gj20j60eeabs.jpg', 'http://ww2.sinaimg.cn/large/663bd2c3gy1gbu23wqegtj20jg0rsjtj.jpg']",,,"{'words': 125, 'sentences': 5, '好': 1, '乐': 2, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4471293753850235,ItUFVg9Cz,5054888063,小儿外科黄姗医师,日本的新冠病毒公众防疫指南，简单明了！【海外米筐昨天】看一下日本的冠状病毒防疫指南简单、明了、科学看完了就不用恐慌了,,宁波·浙江大学明州医院,,,0,0,2,2020-02-12 23:56,iPhone X,"['http://ww2.sinaimg.cn/large/005w5NiDly1gbu23rd8i4j30tc0lz426.jpg', 'http://ww2.sinaimg.cn/large/005w5NiDly1gbu23r1xwtj30t90ma0ww.jpg', 'http://ww1.sinaimg.cn/large/005w5NiDly1gbu23rnvjtj30u010a43o.jpg']",,,"{'words': 36, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4471293753673286,ItUFVfpAy,2207626610,鱼茗茗,#新型冠状病毒#图中显示的内容是丁虹医生教授团队制定的治疗方案。只要这个治疗方案能救到新冠病毒感染的病人，这个治疗方案就是好方案，不论这个医生团队是哪个机构的医生团队。请国家卫健委紧急联系丁医生团队，对该治疗方案尽快考量推广使用。也请不懂医学基理的网友和网警不要动不动就说这是谣言，那又是谣言！救人要紧，现在什么方案都需要尽快讨论并使用，应设立相关法规，保障副作用更小的新药尽快使用到患者身上。@人民日报,,,人民日报,新型冠状病毒,0,0,3,2020-02-12 23:56,nova5Pro人像超级夜景,['http://ww4.sinaimg.cn/large/8395b572gy1gbu1qexg6nj20qb0pdtto.jpg'],,,"{'words': 119, 'sentences': 6, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 2, '惊': 0}"
4471293749638065,ItUFUEriF,1911430687,平安广元,【漫画科普：#150秒了解传染病防治法#】疫情当前，传染病防治与每个人息息相关。根据《传染病防治法》，个人必须接受有关传染病的调查、检验、采集样本、隔离治疗等预防、控制措施，如实提供有关情况；不得隐瞒、谎报、缓报传染病疫情…《传染病防治法》了解一下↓↓@新华网L新华网的秒拍视频#张流波所有消毒剂对新冠病毒都有效#,,,新华网,"150秒了解传染病防治法,张流波 所有消毒剂对新冠病毒都有效",0,0,0,2020-02-12 23:56,iPhone客户端,,"http://miaopai.video.weibocdn.com/000f9wlYlx07ATXGWnxu01041200cvUK0E013.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611148477&ssig=NfuvpHwRGB&KID=unistore,video",,"{'words': 88, 'sentences': 3, '好': 4, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 2, '惊': 0}"
4471293749464816,ItUFUDIek,1319640455,纸墨晴空,第10篇原创《你好人类，我是新冠病毒，没错就是我！》O网页链接,,,,,0,0,1,2020-02-12 23:56,百度App,['http://ww1.sinaimg.cn/large/4ea81d87ly1gbu2315bhyj20p00ftdh9.jpg'],,,"{'words': 21, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4471293744878531,ItUFUkt7Z,1906874803,锦绣青羊,#张流波所有消毒剂对新冠病毒都有效#转存！贵州疾控中心#教你配制三种常用消毒剂#，详戳↓L贵州疾控CDC的微博视频,,,,"张流波 所有消毒剂对新冠病毒都有效,教你配制三种常用消毒剂",7,0,4,2020-02-12 23:56,🐑iPhone X,,"http://f.video.weibocdn.com/002nc7volx07AAj9ZxD201041200k47e0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=647b8232579b0b23561398fc756ef4ae&ori=0&ps=1BVp4ysnknHVZu&Expires=1611148477&ssig=HPRsUtBKmw&KID=unistore,video",,"{'words': 33, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4471293724392065,ItUFSiqzL,7150608054,Chateau_Hermosa堡主,#特朗普预测新冠病毒4月消失#這麼說吧原文是「病毒一般會在4月消失」「大致上，高氣溫會殺死這類病毒。」話外音則是就是「如果沒消失，代表這___不一般」「如果高溫殺不死，說明這___並非00XX。」,,,,特朗普预测新冠病毒4月消失,0,6,3,2020-02-12 23:55,Android客户端,['http://ww3.sinaimg.cn/large/007NVdNYgy1gbu2141y7fj30go0bp74x.jpg'],,,"{'words': 64, 'sentences': 3, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 0, '惊': 0}"
4471293720172635,ItUFS0IUr,5998182349,一兜玥玥,#张流波所有消毒剂对新冠病毒都有效#真的吗那买不到威露士和滴露的我买点不知名牌子吧哈哈哈,,,,张流波 所有消毒剂对新冠病毒都有效,0,10,5,2020-02-12 23:55,宇宙最可爱iPhone 11 Pro,,,,"{'words': 25, 'sentences': 1, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4471293715801694,ItUFRolhI,1730097723,2022来了,"#关注新型肺炎#疾控专家:所有消毒剂对新冠病毒都有效,绝不推荐用酒精喷雾#张流波所有消毒剂对新冠病毒都有效##2021来了#L2021来了的微博视频",,,,"关注新型肺炎,张流波 所有消毒剂对新冠病毒都有效,2021来了",0,5,0,2020-02-12 23:55,天天热搜榜超话,,"http://f.video.weibocdn.com/002Km2KFgx07AU80o8Pl0104120059940E010.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611148477&ssig=Q9a4BDl3o9&KID=unistore,video",,"{'words': 41, 'sentences': 1, '好': 4, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4471293712030460,ItUFR8wdm,2660538575,Maybe_Katrina,#张流波所有消毒剂对新冠病毒都有效#滴露算不算,,,,张流波 所有消毒剂对新冠病毒都有效,0,0,1,2020-02-12 23:55,iPhone客户端,,,,"{'words': 12, 'sentences': 1, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
